Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)	RH
6	10	4	2022	4.3032	0.0	0.0	99.675
7	10	4	2022	7.132	0.0	0.0909	96.075
8	10	4	2022	12.1325	0.0	0.2275	76.34
9	10	4	2022	14.9825	0.0	0.3813	63.0025
10	10	4	2022	17.6825	0.0	0.5341	54.985
11	10	4	2022	19.8925	0.0	0.6914	39.455
12	10	4	2022	20.995	0.0	0.7884	30.2325
13	10	4	2022	22.0	0.0	0.7856	27.895
14	10	4	2022	23.0325	0.0	0.7556	27.59
15	10	4	2022	23.6525	0.0	0.6982	25.315
16	10	4	2022	24.04	0.0	0.5962	24.15
17	10	4	2022	24.175	0.0	0.4399	24.82
18	10	4	2022	23.435	0.0	0.1551	28.5275
19	10	4	2022	19.2675	0.0	0.0	43.9675
20	10	4	2022	17.5525	0.0	0.0078	55.05
21	10	4	2022	17.3675	0.0	0.0112	61.4925
22	10	4	2022	16.0	0.0	0.0	66.155
23	10	4	2022	14.435	0.0	0.0	72.27
0	11	4	2022	12.5275	0.0	0.0	81.995
1	11	4	2022	10.8225	0.0	0.0	91.175
2	11	4	2022	9.7175	0.0	0.0	94.75
3	11	4	2022	9.005	0.0	0.0	98.275
4	11	4	2022	8.348	0.0	0.0	99.625
5	11	4	2022	7.9375	0.0	0.0	100.0
6	11	4	2022	7.5668	0.0	0.0037	99.925
7	11	4	2022	10.555	0.0	0.0989	96.325
8	11	4	2022	15.62	0.0	0.2442	73.2175
9	11	4	2022	18.615	0.0	0.4433	59.805
10	11	4	2022	20.925	0.0	0.6459	47.2775
11	11	4	2022	22.4025	0.0	0.7465	44.2325
12	11	4	2022	23.565	0.0	0.6745	41.7975
13	11	4	2022	24.35	0.0	0.7405	40.285
14	11	4	2022	25.09	0.0	0.7325	37.3025
15	11	4	2022	25.465	0.0	0.6563	38.4775
16	11	4	2022	25.6475	0.0	0.4875	38.29
17	11	4	2022	24.675	0.0	0.2506	43.31
18	11	4	2022	23.2175	0.0	0.0715	50.82
19	11	4	2022	22.05	0.0	0.0489	53.5425
20	11	4	2022	20.8625	0.0	0.0357	59.09
21	11	4	2022	20.1575	0.0	0.0365	64.5525
22	11	4	2022	19.435	0.0	0.0152	72.9725
23	11	4	2022	19.165	0.0	0.0124	71.5775
0	12	4	2022	18.8075	0.0	0.0031	71.8875
1	12	4	2022	18.055	0.0	0.0	73.1575
2	12	4	2022	16.15	0.0	0.0	83.65
3	12	4	2022	15.475	0.0	0.0	86.25
4	12	4	2022	14.86	0.0	0.0	89.25
5	12	4	2022	14.6975	0.0	0.0	90.275
6	12	4	2022	13.5175	0.0	0.0076	97.225
7	12	4	2022	15.235	0.0	0.1021	92.775
8	12	4	2022	18.6975	0.0	0.2611	79.16
9	12	4	2022	21.42	0.0	0.4452	68.7775
10	12	4	2022	23.5225	0.0	0.6172	58.1525
11	12	4	2022	24.9225	0.0	0.7494	51.93
12	12	4	2022	25.8975	0.0	0.8415	50.1925
13	12	4	2022	26.665	0.0	0.84	49.1175
14	12	4	2022	27.2825	0.0	0.8093	46.0975
15	12	4	2022	27.625	0.0	0.6596	45.0175
16	12	4	2022	27.965	0.0	0.5394	44.0425
17	12	4	2022	27.415	0.0	0.3717	46.3375
18	12	4	2022	25.9875	0.0	0.1004	50.235
19	12	4	2022	23.6375	0.0	0.0087	56.6675
20	12	4	2022	22.32	0.0	0.0339	60.0875
21	12	4	2022	20.565	0.0	0.0	64.2925
22	12	4	2022	17.345	0.0	0.0	78.735
23	12	4	2022	16.0825	0.0	0.0	86.1
0	13	4	2022	16.1075	0.0	0.0	88.3
1	13	4	2022	16.4525	0.0	0.0	88.025
2	13	4	2022	16.35	0.0	0.0	89.575
3	13	4	2022	16.515	0.0	0.0	89.675
4	13	4	2022	16.955	0.0	0.0	88.775
5	13	4	2022	16.8875	0.0	0.0	90.175
6	13	4	2022	16.31	0.0	0.0037	94.025
7	13	4	2022	17.58	0.0	0.069	88.5
8	13	4	2022	19.6425	0.0	0.1892	84.55
9	13	4	2022	21.28	0.0	0.2318	78.895
10	13	4	2022	22.39	0.0	0.3119	75.9175
11	13	4	2022	24.1825	0.0	0.55	68.7475
12	13	4	2022	25.9825	0.0	0.7383	56.2875
13	13	4	2022	26.5025	0.0	0.6558	51.0575
14	13	4	2022	26.215	0.0	0.4995	50.795
15	13	4	2022	26.06	0.0	0.4308	51.1775
16	13	4	2022	25.5125	0.0	0.3476	54.1975
17	13	4	2022	24.9875	0.0	0.3558	55.46
18	13	4	2022	24.28	0.0	0.2201	57.795
19	13	4	2022	22.2325	0.0	0.0395	67.785
20	13	4	2022	20.7725	0.0	0.0177	74.88
21	13	4	2022	19.685	0.0	0.0	80.23
22	13	4	2022	18.2225	0.0	0.0	87.125
23	13	4	2022	16.83	0.0	0.0	95.025
0	14	4	2022	17.195	0.0	0.0	94.975
1	14	4	2022	16.3725	0.0	0.0	97.7
2	14	4	2022	16.1975	0.0	0.0	99.2
3	14	4	2022	17.6325	0.0	0.0	98.05
4	14	4	2022	17.295	0.0	0.0	99.05
5	14	4	2022	17.5575	0.0	0.0	100.0
6	14	4	2022	17.88	0.0	0.0004	99.6
7	14	4	2022	18.1275	0.0	0.0326	97.225
8	14	4	2022	18.8875	0.0	0.1134	89.925
9	14	4	2022	19.895	0.0	0.2029	83.05
10	14	4	2022	21.1525	0.0	0.3187	73.5075
11	14	4	2022	22.52	0.0	0.4281	67.11
12	14	4	2022	23.2675	0.0	0.4462	63.5375
13	14	4	2022	23.5125	0.0	0.4078	61.905
14	14	4	2022	23.6175	0.0	0.4002	60.9575
15	14	4	2022	24.055	0.0	0.4206	62.375
16	14	4	2022	24.675	0.0	0.4402	59.9725
17	14	4	2022	24.3075	0.0	0.2281	61.5375
18	14	4	2022	23.75	0.0	0.0647	64.8275
19	14	4	2022	22.485	0.0	0.0162	71.8325
20	14	4	2022	20.385	0.0	0.0	83.185
21	14	4	2022	18.8175	0.0	0.0	90.825
22	14	4	2022	17.7275	0.0	0.0	95.975
23	14	4	2022	17.005	0.0	0.0	97.825
0	15	4	2022	16.26	0.0	0.0	99.375
1	15	4	2022	17.8	0.0	0.0	92.375
2	15	4	2022	16.9675	0.0	0.0148	75.7475
3	15	4	2022	15.01	0.0	0.0	78.5675
4	15	4	2022	14.3	0.0	0.0	80.375
5	15	4	2022	12.98	0.0	0.0	84.275
6	15	4	2022	11.8475	0.0	0.0123	88.35
7	15	4	2022	13.8225	0.0	0.1277	78.2225
8	15	4	2022	16.335	0.0	0.3579	57.435
9	15	4	2022	18.85	0.0	0.5239	48.425
10	15	4	2022	21.265	0.0	0.6693	43.98
11	15	4	2022	23.4425	0.0	0.7781	38.765
12	15	4	2022	25.02	0.0	0.8544	32.695
13	15	4	2022	26.5675	0.0	0.8885	26.7625
14	15	4	2022	27.6575	0.0	0.8866	24.0425
15	15	4	2022	28.1125	0.0	0.7842	21.4775
16	15	4	2022	28.3925	0.0	0.5841	22.73
17	15	4	2022	28.0425	0.0	0.4007	23.88
18	15	4	2022	26.8625	0.0	0.1062	28.9425
19	15	4	2022	23.1375	0.0	0.0	40.5325
20	15	4	2022	20.005	0.0	0.0	56.86
21	15	4	2022	21.78	0.0	0.0362	63.005
22	15	4	2022	21.08	0.0	0.0201	68.295
23	15	4	2022	20.11	0.0	0.0197	74.03
0	16	4	2022	19.3725	0.0	0.0081	79.6925
1	16	4	2022	18.7125	0.0	0.0	83.95
2	16	4	2022	17.8575	0.0	0.0	88.375
3	16	4	2022	17.5125	0.0	0.0	90.375
4	16	4	2022	17.435	0.0	0.0	92.325
5	16	4	2022	17.55	0.0	0.0	93.95
6	16	4	2022	17.7	0.0	0.0045	94.75
7	16	4	2022	18.3925	0.0	0.0294	94.25
8	16	4	2022	18.9125	0.0	0.0465	94.85
9	16	4	2022	19.7925	0.0	0.1738	93.0
10	16	4	2022	22.04	0.0	0.3114	84.125
11	16	4	2022	23.06	0.0	0.3116	80.975
12	16	4	2022	22.81	0.0	0.4278	81.625
13	16	4	2022	23.6375	0.0	0.4765	77.4025
14	16	4	2022	25.4025	0.0	0.5445	70.0475
15	16	4	2022	27.0975	0.0	0.5461	61.29
16	16	4	2022	27.3	0.0	0.4287	54.9725
17	16	4	2022	26.7025	0.0	0.2846	57.725
18	16	4	2022	24.2	0.0	0.0428	75.3925
19	16	4	2022	22.77	0.0	0.0072	81.0675
20	16	4	2022	21.9725	0.0	0.0102	84.075
21	16	4	2022	21.24	0.0	0.0099	83.85
22	16	4	2022	20.59	0.0	0.0	87.025
23	16	4	2022	20.32	0.0	0.0	87.75
0	17	4	2022	19.7775	0.0	0.0	90.725
1	17	4	2022	19.4525	0.0	0.0	92.75
2	17	4	2022	18.0625	0.0	0.0	98.5
3	17	4	2022	17.145	0.0	0.0	99.825
4	17	4	2022	16.8125	0.0	0.0	100.0
5	17	4	2022	16.5725	0.0	0.0	100.0
6	17	4	2022	17.1	0.0	0.0049	100.0
7	17	4	2022	17.5875	0.0	0.0389	100.0
8	17	4	2022	19.115	0.0	0.1859	94.325
9	17	4	2022	22.775	0.0	0.4463	72.96
10	17	4	2022	25.0075	0.0	0.5308	61.8425
11	17	4	2022	26.675	0.0	0.5808	55.8625
12	17	4	2022	26.3825	0.0	0.4679	59.3075
13	17	4	2022	26.9125	0.0	0.4357	59.5275
14	17	4	2022	27.19	0.0	0.3204	59.08
15	17	4	2022	26.4125	0.0	0.2677	62.7125
16	17	4	2022	24.2825	1.016	0.1512	76.2975
17	17	4	2022	20.61	4.318	0.0092	95.625
18	17	4	2022	20.26	1.524	0.0007	98.6
19	17	4	2022	20.06	0.254	0.0	99.425
20	17	4	2022	19.7425	0.0	0.0	99.925
21	17	4	2022	19.085	0.254	0.0	99.725
22	17	4	2022	18.595	0.0	0.0	100.0
23	17	4	2022	18.4125	0.0	0.0	99.425
0	18	4	2022	18.34	0.0	-0.0	98.6
1	18	4	2022	18.04	0.0	0.0	98.975
2	18	4	2022	18.1575	1.27	0.0014	98.075
3	18	4	2022	17.3875	14.478	0.0007	99.1
4	18	4	2022	17.02	2.286	0.0	99.9
5	18	4	2022	16.7325	0.0	0.0	99.75
6	18	4	2022	16.7075	0.0	0.001	100.0
7	18	4	2022	17.1575	0.0	0.0566	99.575
8	18	4	2022	17.945	0.0	0.1398	98.25
9	18	4	2022	20.135	0.0	0.3643	89.225
10	18	4	2022	21.3875	0.0	0.4127	83.45
11	18	4	2022	21.6975	0.0	0.3694	78.255
12	18	4	2022	22.16	0.0	0.5049	75.965
13	18	4	2022	23.225	0.0	0.5785	71.5175
14	18	4	2022	23.81	0.0	0.4867	66.9175
15	18	4	2022	24.6325	0.0	0.4801	62.0625
16	18	4	2022	24.61	0.0	0.4412	59.035
17	18	4	2022	24.3725	0.0	0.3575	57.9375
18	18	4	2022	23.4075	0.0	0.2601	60.06
19	18	4	2022	21.035	0.0	0.0526	66.705
20	18	4	2022	19.1525	0.0	0.0512	69.75
21	18	4	2022	17.2725	0.0	0.0312	72.95
22	18	4	2022	16.1525	0.0	0.0196	74.0225
23	18	4	2022	15.33	0.0	0.0317	68.8825
0	19	4	2022	14.3525	0.0	0.0336	65.9825
1	19	4	2022	13.3425	0.0	0.0339	65.955
2	19	4	2022	12.2775	0.0	0.0249	65.655
3	19	4	2022	11.055	0.0	0.0044	72.03
4	19	4	2022	10.7375	0.0	0.0159	73.98
5	19	4	2022	10.1075	0.0	0.02	72.7225
6	19	4	2022	9.42	0.0	0.0956	69.8675
7	19	4	2022	10.1725	0.0	0.1951	64.4725
8	19	4	2022	11.585	0.0	0.3748	51.595
9	19	4	2022	12.955	0.0	0.5149	43.1625
10	19	4	2022	14.2825	0.0	0.6068	40.3875
11	19	4	2022	15.555	0.0	0.6895	37.16
12	19	4	2022	16.6325	0.0	0.7336	35.1075
13	19	4	2022	17.7425	0.0	0.7338	34.52
14	19	4	2022	18.775	0.0	0.7371	32.2875
15	19	4	2022	19.4225	0.0	0.6656	31.5675
16	19	4	2022	19.85	0.0	0.5351	31.94
17	19	4	2022	20.0925	0.0	0.3433	32.56
18	19	4	2022	18.9925	0.0	0.2039	36.555
19	19	4	2022	16.2325	0.0	0.0	48.8725
20	19	4	2022	13.24	0.0	0.0	63.89
21	19	4	2022	11.4475	0.0	0.0	71.6125
22	19	4	2022	10.475	0.0	0.0	82.0775
23	19	4	2022	9.4575	0.0	0.0	91.725
0	20	4	2022	8.65	0.0	0.0	94.7
1	20	4	2022	8.167	0.0	0.0	93.925
2	20	4	2022	7.9232	0.0	0.0	99.575
3	20	4	2022	7.7148	0.0	0.0	99.025
4	20	4	2022	7.3298	0.0	0.0	96.975
5	20	4	2022	7.0355	0.0	0.0	94.4
6	20	4	2022	7.6958	0.0	0.0187	83.795
7	20	4	2022	11.33	0.0	0.1258	72.325
8	20	4	2022	14.9575	0.0	0.292	64.105
9	20	4	2022	17.9675	0.0	0.4947	48.13
10	20	4	2022	19.58	0.0	0.6458	43.2725
11	20	4	2022	20.6325	0.0	0.7265	43.415
12	20	4	2022	21.745	0.0	0.7842	43.8375
13	20	4	2022	22.945	0.0	0.7966	43.1725
14	20	4	2022	24.0575	0.0	0.7505	41.2725
15	20	4	2022	24.725	0.0	0.6896	40.2575
16	20	4	2022	24.9975	0.0	0.5372	40.225
17	20	4	2022	25.005	0.0	0.3679	41.76
18	20	4	2022	23.83	0.0	0.1169	46.1275
19	20	4	2022	21.54	0.0	0.0	53.6925
20	20	4	2022	20.65	0.0	0.0103	56.1175
21	20	4	2022	19.9525	0.0	0.0199	58.325
22	20	4	2022	19.1975	0.0	0.0235	60.93
23	20	4	2022	18.235	0.0	0.0032	66.7875
0	21	4	2022	17.5275	0.0	0.0032	74.46
1	21	4	2022	17.0625	0.0	0.0	79.9
2	21	4	2022	16.275	0.0	0.0	84.6
3	21	4	2022	15.6975	0.0	0.0	87.025
4	21	4	2022	15.06	0.0	0.0	89.425
5	21	4	2022	14.51	0.0	0.0	91.975
6	21	4	2022	14.38	0.0	0.0334	92.875
7	21	4	2022	15.7225	0.0	0.137	87.95
8	21	4	2022	17.825	0.0	0.2047	79.9925
9	21	4	2022	20.7125	0.0	0.4508	66.025
10	21	4	2022	22.4625	0.0	0.5693	58.3975
11	21	4	2022	23.6725	0.0	0.6798	52.385
12	21	4	2022	24.2725	0.0	0.7014	49.06
13	21	4	2022	25.435	0.0	0.8333	47.335
14	21	4	2022	25.9125	0.0	0.7671	45.255
15	21	4	2022	25.42	0.0	0.4443	47.0725
16	21	4	2022	25.7675	0.0	0.4572	45.395
17	21	4	2022	25.865	0.0	0.3605	43.7975
18	21	4	2022	24.885	0.0	0.1529	47.45
19	21	4	2022	22.41	0.0	0.0	56.9125
20	21	4	2022	19.9975	0.0	0.0	66.985
21	21	4	2022	18.925	0.0	0.0	72.5125
22	21	4	2022	18.58	0.0	0.0	71.785
23	21	4	2022	17.84	0.0	0.0	74.215
0	22	4	2022	17.45	0.0	0.0	76.52
1	22	4	2022	16.7025	0.0	0.0	80.755
2	22	4	2022	15.8025	0.0	0.0	86.2
3	22	4	2022	14.845	0.0	0.0	91.8
4	22	4	2022	13.765	0.0	0.0	97.775
5	22	4	2022	13.2075	0.0	0.0	99.9
6	22	4	2022	13.0725	0.0	0.0178	99.975
7	22	4	2022	15.2175	0.0	0.1208	95.275
8	22	4	2022	18.7	0.0	0.282	81.065
9	22	4	2022	21.555	0.0	0.4708	66.69
10	22	4	2022	23.31	0.0	0.6376	56.0325
11	22	4	2022	24.225	0.0	0.7504	51.5475
12	22	4	2022	25.09	0.0	0.828	48.08
13	22	4	2022	26.025	0.0	0.8416	44.7
14	22	4	2022	26.7875	0.0	0.812	43.23
15	22	4	2022	27.1875	0.0	0.7389	40.2975
16	22	4	2022	27.4425	0.0	0.6035	40.22
17	22	4	2022	27.17	0.0	0.414	41.16
18	22	4	2022	26.53	0.0	0.1473	43.0525
19	22	4	2022	23.8925	0.0	0.0	51.6325
20	22	4	2022	21.2425	0.0	0.0	60.4575
21	22	4	2022	20.8225	0.0	0.0	60.0125
22	22	4	2022	20.095	0.0	0.0	60.2375
23	22	4	2022	19.41	0.0	0.0	62.045
0	23	4	2022	18.3025	0.0	0.0	69.28
1	23	4	2022	17.195	0.0	0.0	76.5475
2	23	4	2022	15.5675	0.0	0.0	85.825
3	23	4	2022	15.29	0.0	0.0	90.55
4	23	4	2022	14.435	0.0	0.0	95.975
5	23	4	2022	13.6975	0.0	0.0	99.4
6	23	4	2022	13.4775	0.0	0.0198	99.925
7	23	4	2022	15.905	0.0	0.1268	94.975
8	23	4	2022	19.535	0.0	0.2893	80.4225
9	23	4	2022	21.6725	0.0	0.4811	67.4975
10	23	4	2022	23.3725	0.0	0.6527	57.31
11	23	4	2022	24.675	0.0	0.764	50.05
12	23	4	2022	25.6675	0.0	0.8174	46.43
13	23	4	2022	26.3675	0.0	0.8407	45.31
14	23	4	2022	27.0425	0.0	0.8113	41.51
15	23	4	2022	27.5875	0.0	0.6746	40.87
16	23	4	2022	27.73	0.0	0.5515	42.0275
17	23	4	2022	27.1325	0.0	0.3438	43.145
18	23	4	2022	26.4625	0.0	0.129	45.71
19	23	4	2022	24.0825	0.0	0.0	53.055
20	23	4	2022	21.83	0.0	0.0	61.44
21	23	4	2022	21.5425	0.0	0.0	62.135
22	23	4	2022	21.1875	0.0	0.0124	62.575
23	23	4	2022	20.355	0.0	0.0063	66.24
0	24	4	2022	19.34	0.0	0.0	71.2625
1	24	4	2022	18.475	0.0	0.0	75.2175
2	24	4	2022	17.5125	0.0	0.0	80.255
3	24	4	2022	16.7	0.0	0.0	85.3
4	24	4	2022	16.0	0.0	0.0	89.7
5	24	4	2022	15.2225	0.0	0.0	95.125
6	24	4	2022	14.79	0.0	0.0259	97.8
7	24	4	2022	17.37	0.0	0.1393	89.5
8	24	4	2022	20.815	0.0	0.2848	76.1975
9	24	4	2022	22.3625	0.0	0.4056	71.765
10	24	4	2022	24.1125	0.0	0.6344	64.4625
11	24	4	2022	25.35	0.0	0.6663	56.4775
12	24	4	2022	26.18	0.0	0.7578	51.8275
13	24	4	2022	27.095	0.0	0.7598	47.9175
14	24	4	2022	28.095	0.0	0.7572	44.5525
15	24	4	2022	27.9825	0.0	0.504	44.1675
16	24	4	2022	28.1775	0.0	0.4165	42.67
17	24	4	2022	28.3325	0.0	0.3476	42.8
18	24	4	2022	27.5975	0.0	0.0851	46.295
19	24	4	2022	25.01	0.0	0.0	56.215
20	24	4	2022	22.175	0.0	0.0	65.9475
21	24	4	2022	20.1225	0.0	0.0	79.155
22	24	4	2022	19.0775	0.0	0.0	86.175
23	24	4	2022	19.3925	0.0	0.0	82.765
0	25	4	2022	20.455	0.0	0.0	77.6775
1	25	4	2022	20.3075	0.0	0.0	79.1475
2	25	4	2022	19.6825	0.0	0.0	83.075
3	25	4	2022	19.0775	0.0	0.0	86.95
4	25	4	2022	18.64	0.0	0.0	89.875
5	25	4	2022	17.495	0.0	0.0	95.425
6	25	4	2022	17.3075	0.0	0.0203	97.85
7	25	4	2022	19.91	0.0	0.1411	89.2
8	25	4	2022	22.555	0.0	0.3146	78.9575
9	25	4	2022	24.2325	0.0	0.5033	70.425
10	25	4	2022	25.99	0.0	0.6227	62.4325
11	25	4	2022	27.32	0.0	0.7576	53.81
12	25	4	2022	28.3075	0.0	0.8939	48.6625
13	25	4	2022	28.72	0.0	0.8	46.0325
14	25	4	2022	29.4825	0.0	0.6112	43.3725
15	25	4	2022	29.2975	0.0	0.5547	42.64
16	25	4	2022	29.9375	0.0	0.5268	38.6225
17	25	4	2022	30.175	0.0	0.3403	37.53
18	25	4	2022	28.9175	0.0	0.1002	41.4725
19	25	4	2022	26.015	0.0	0.0	52.265
20	25	4	2022	24.03	0.0	0.0242	64.53
21	25	4	2022	23.4525	0.0	0.0233	72.6375
22	25	4	2022	22.33	0.0	0.0	80.2075
23	25	4	2022	21.75	0.0	0.0	84.25
0	26	4	2022	20.92	0.0	0.0	87.15
1	26	4	2022	19.4025	0.0	0.0	94.9
2	26	4	2022	19.0175	0.0	0.0	96.4
3	26	4	2022	18.81	0.0	0.0	97.975
4	26	4	2022	18.7175	0.0	0.0	98.25
5	26	4	2022	18.66	0.0	0.0	98.175
6	26	4	2022	18.8925	0.0	0.0162	96.8
7	26	4	2022	19.465	0.0	0.0797	94.925
8	26	4	2022	22.1225	0.0	0.3043	84.325
9	26	4	2022	24.09	0.0	0.4381	75.4
10	26	4	2022	25.6825	0.0	0.5862	64.785
11	26	4	2022	27.15	0.0	0.7628	53.4725
12	26	4	2022	27.7725	0.0	0.8261	48.39
13	26	4	2022	27.9475	0.0	0.7451	49.21
14	26	4	2022	28.7875	0.0	0.678	44.1125
15	26	4	2022	29.2325	0.0	0.6935	42.72
16	26	4	2022	28.7325	0.0	0.4372	44.7875
17	26	4	2022	28.3025	0.0	0.3641	46.8575
18	26	4	2022	25.515	0.0	0.2174	58.4975
19	26	4	2022	24.1125	0.0	0.0528	65.245
20	26	4	2022	22.865	0.0	0.0189	75.12
21	26	4	2022	21.385	0.0	0.0212	79.495
22	26	4	2022	19.985	0.0	0.0	82.925
23	26	4	2022	19.33	0.0	0.0123	83.95
0	27	4	2022	18.4	0.0	0.0204	77.045
1	27	4	2022	17.285	0.0	0.0011	81.3
2	27	4	2022	16.4025	0.0	0.0	84.75
3	27	4	2022	15.9125	0.0	0.0015	82.775
4	27	4	2022	15.1025	0.0	0.0038	81.25
5	27	4	2022	14.2025	0.0	0.0	79.57
6	27	4	2022	13.675	0.0	0.0745	76.9125
7	27	4	2022	14.5525	0.0	0.2006	69.94
8	27	4	2022	16.2125	0.0	0.342	64.3725
9	27	4	2022	18.2575	0.0	0.4775	58.7375
10	27	4	2022	20.655	0.0	0.6069	53.225
11	27	4	2022	23.01	0.0	0.7235	47.5225
12	27	4	2022	24.775	0.0	0.8197	43.6425
13	27	4	2022	25.9775	0.0	0.8765	40.0575
14	27	4	2022	26.98	0.0	0.8811	34.445
15	27	4	2022	27.4375	0.0	0.8	30.52
16	27	4	2022	27.6175	0.0	0.6326	31.4675
17	27	4	2022	27.09	0.0	0.4812	31.93
18	27	4	2022	25.92	0.0	0.2611	35.8725
19	27	4	2022	23.16	0.0	0.034	44.89
20	27	4	2022	20.885	0.0	0.0	52.2725
21	27	4	2022	20.07	0.0	0.0352	53.865
22	27	4	2022	19.5	0.0	0.0349	53.7125
23	27	4	2022	18.445	0.0	0.0183	57.075
0	28	4	2022	17.235	0.0	0.0081	62.1625
1	28	4	2022	15.7825	0.0	0.0	70.77
2	28	4	2022	14.86	0.0	0.0	77.5975
3	28	4	2022	14.0875	0.0	0.0	86.65
4	28	4	2022	13.6175	0.0	0.0	90.975
5	28	4	2022	13.0575	0.0	0.0	92.225
6	28	4	2022	12.96	0.0	0.027	95.85
7	28	4	2022	15.4375	0.0	0.134	90.9
8	28	4	2022	19.505	0.0	0.3181	70.8425
9	28	4	2022	22.9975	0.0	0.5665	42.1225
10	28	4	2022	24.68	0.0	0.7687	30.61
11	28	4	2022	25.4775	0.0	0.89	27.545
12	28	4	2022	26.275	0.0	0.8971	27.22
13	28	4	2022	26.8325	0.0	0.9164	26.505
14	28	4	2022	27.4225	0.0	0.8943	24.7525
15	28	4	2022	27.795	0.0	0.7809	22.5
16	28	4	2022	27.775	0.0	0.6342	22.4275
17	28	4	2022	27.4	0.0	0.4332	22.4275
18	28	4	2022	26.71	0.0	0.0907	24.8625
19	28	4	2022	23.57	0.0	0.0	33.3975
20	28	4	2022	19.935	0.0	0.0	43.6025
21	28	4	2022	20.145	0.0	0.0074	44.675
22	28	4	2022	20.28	0.0	0.0231	45.655
23	28	4	2022	19.59	0.0	0.038	49.275
0	29	4	2022	18.785	0.0	0.0292	54.96
1	29	4	2022	18.315	0.0	0.0137	60.95
2	29	4	2022	17.5525	0.0	0.0102	67.33
3	29	4	2022	16.4325	0.0	0.0	74.47
4	29	4	2022	15.065	0.0	0.0	81.295
5	29	4	2022	14.0525	0.0	0.0	87.15
6	29	4	2022	14.5925	0.0	0.0223	86.3
7	29	4	2022	17.77	0.0	0.1551	74.7225
8	29	4	2022	20.7225	0.0	0.353	63.7275
9	29	4	2022	22.545	0.0	0.5373	56.63
10	29	4	2022	23.925	0.0	0.6166	53.11
11	29	4	2022	24.95	0.0	0.6994	47.7675
12	29	4	2022	26.105	0.0	0.8215	40.71
13	29	4	2022	27.4325	0.0	0.7677	36.1325
14	29	4	2022	27.4525	0.0	0.5881	35.3175
15	29	4	2022	27.67	0.0	0.6009	34.23
16	29	4	2022	27.175	0.0	0.1613	35.1675
17	29	4	2022	26.8725	0.0	0.1827	35.5175
18	29	4	2022	26.265	0.0	0.0325	39.2625
19	29	4	2022	23.11	0.0	0.0	49.7025
20	29	4	2022	21.165	0.0	0.0	55.695
21	29	4	2022	21.04	0.0	0.0	55.46
22	29	4	2022	21.1075	0.0	0.0148	57.3725
23	29	4	2022	20.7375	0.0	0.035	60.6325
0	30	4	2022	20.3475	0.0	0.0294	64.245
1	30	4	2022	19.8325	0.0	0.019	69.6575
2	30	4	2022	19.725	0.0	0.0186	72.93
3	30	4	2022	19.255	0.0	0.0041	76.4875
4	30	4	2022	18.69	0.0	0.0	80.115
5	30	4	2022	18.01	0.0	0.0	83.975
6	30	4	2022	18.045	0.0	0.0444	84.975
7	30	4	2022	19.6225	0.0	0.1775	79.4075
8	30	4	2022	21.6925	0.0	0.3357	72.7075
9	30	4	2022	23.5275	0.0	0.5094	66.8925
10	30	4	2022	25.1625	0.0	0.6577	61.6475
11	30	4	2022	26.7175	0.0	0.7366	56.2325
12	30	4	2022	27.8325	0.0	0.7775	51.7225
13	30	4	2022	28.535	0.0	0.8795	49.0
14	30	4	2022	29.325	0.0	0.7899	45.6225
15	30	4	2022	29.5875	0.0	0.6311	42.0575
16	30	4	2022	28.0775	0.0	0.3492	49.525
17	30	4	2022	25.85	0.0	0.2851	61.1
18	30	4	2022	26.1225	0.0	0.1111	62.7675
19	30	4	2022	24.6875	0.0	0.0075	70.3275
20	30	4	2022	22.98	0.0	0.0015	79.835
21	30	4	2022	20.9575	0.0	0.0	87.175
22	30	4	2022	20.7825	0.0	0.0	87.7
23	30	4	2022	20.1025	0.0	0.0	92.0
0	1	5	2022	19.575	0.0	0.0	95.85
1	1	5	2022	19.145	0.0	0.0	97.375
2	1	5	2022	19.09	0.254	0.0	98.075
3	1	5	2022	18.94	0.0	0.0	99.675
4	1	5	2022	17.85	0.0	0.0	99.975
5	1	5	2022	18.005	0.0	0.0	100.0
6	1	5	2022	18.6325	0.0	0.0052	100.0
7	1	5	2022	19.485	0.0	0.0707	99.975
8	1	5	2022	20.82	0.0	0.1767	94.65
9	1	5	2022	23.235	0.0	0.4421	81.015
10	1	5	2022	25.5775	0.0	0.5999	69.7625
11	1	5	2022	26.8275	0.0	0.5449	62.395
12	1	5	2022	28.395	0.0	0.7808	54.2325
13	1	5	2022	24.3875	1.524	0.3124	69.18
14	1	5	2022	23.3	0.0	0.3677	82.4075
15	1	5	2022	24.89	0.0	0.3815	75.4525
16	1	5	2022	25.5525	0.0	0.2952	69.7725
17	1	5	2022	25.71	0.0	0.2101	64.0675
18	1	5	2022	20.63	0.508	0.0036	85.755
19	1	5	2022	20.2175	0.254	0.0	96.875
20	1	5	2022	19.69	0.0	0.0	98.7
21	1	5	2022	19.605	0.0	0.0	99.975
22	1	5	2022	19.7975	0.0	0.0	97.7
23	1	5	2022	19.0125	0.0	0.0	98.8
0	2	5	2022	18.3975	0.0	0.0	99.825
1	2	5	2022	18.2975	0.0	0.0	100.0
2	2	5	2022	18.645	0.0	0.0	100.0
3	2	5	2022	18.1675	0.0	0.0	100.0
4	2	5	2022	17.5325	0.254	0.0	100.0
