Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)
12	27	9	2022	25.3025	0.0	0.7763
13	27	9	2022	26.0725	0.0	0.833
14	27	9	2022	26.41	0.0	0.7567
15	27	9	2022	26.595	0.0	0.6101
16	27	9	2022	26.2175	0.0	0.4633
17	27	9	2022	25.1625	0.0	0.2661
18	27	9	2022	22.745	0.0	0.0141
19	27	9	2022	19.4175	0.0	0.0
20	27	9	2022	18.44	0.0	0.0
21	27	9	2022	18.4875	0.0	0.0427
22	27	9	2022	17.9875	0.0	0.0515
23	27	9	2022	16.7025	0.0	0.0401
0	28	9	2022	15.5675	0.0	0.0276
1	28	9	2022	15.1925	0.0	0.0363
2	28	9	2022	14.9325	0.0	0.0352
3	28	9	2022	14.1875	0.0	0.0313
4	28	9	2022	14.6425	0.0	0.0473
5	28	9	2022	14.8975	0.0	0.0635
6	28	9	2022	14.8	0.0	0.0674
7	28	9	2022	15.025	0.0	0.2672
8	28	9	2022	17.2	0.0	0.4714
9	28	9	2022	19.6675	0.0	0.6347
10	28	9	2022	21.175	0.0	0.7451
11	28	9	2022	22.91	0.0	0.9012
12	28	9	2022	24.3475	0.0	0.9455
13	28	9	2022	25.015	0.0	0.9487
14	28	9	2022	24.825	0.0	0.8185
15	28	9	2022	24.69	0.0	0.7729
16	28	9	2022	23.72	0.0	0.5819
17	28	9	2022	22.535	0.0	0.4394
18	28	9	2022	21.0	0.0	0.1362
19	28	9	2022	19.7525	0.0	0.1154
20	28	9	2022	19.0475	0.0	0.1158
21	28	9	2022	18.53	0.0	0.1048
22	28	9	2022	18.0725	0.0	0.1039
23	28	9	2022	17.61	0.0	0.1041
0	29	9	2022	17.0825	0.0	0.1
1	29	9	2022	16.8925	0.0	0.0992
2	29	9	2022	15.995	0.0	0.0864
3	29	9	2022	15.345	0.0	0.0791
4	29	9	2022	15.2	0.0	0.077
5	29	9	2022	15.335	0.0	0.0787
6	29	9	2022	14.94	0.0	0.0741
7	29	9	2022	14.82	0.0	0.2634
8	29	9	2022	16.285	0.0	0.4122
9	29	9	2022	17.9025	0.0	0.5504
10	29	9	2022	19.7925	0.0	0.682
11	29	9	2022	20.7725	0.0	0.6588
12	29	9	2022	21.34	0.0	0.6035
13	29	9	2022	21.6525	0.0	0.5977
14	29	9	2022	21.88	0.0	0.6317
15	29	9	2022	21.275	0.0	0.5321
16	29	9	2022	20.465	0.0	0.4332
17	29	9	2022	19.23	0.0	0.1002
18	29	9	2022	18.79	0.0	0.0873
19	29	9	2022	18.345	0.0	0.0743
20	29	9	2022	18.4875	0.0	0.0771
21	29	9	2022	18.43	0.0	0.0704
22	29	9	2022	18.43	0.0	0.0628
23	29	9	2022	18.055	0.0	0.0545
0	30	9	2022	17.5025	0.0	0.0548
1	30	9	2022	17.0275	0.0	0.0477
2	30	9	2022	16.33	0.0	0.0297
3	30	9	2022	15.1975	0.0	0.0
4	30	9	2022	14.82	0.0	0.0117
5	30	9	2022	15.065	0.0	0.0126
6	30	9	2022	14.3325	0.0	0.0
7	30	9	2022	15.0325	0.0	0.0924
8	30	9	2022	17.75	0.0	0.3013
9	30	9	2022	20.1775	0.0	0.5156
10	30	9	2022	21.62	0.0	0.6048
11	30	9	2022	22.09	0.0	0.5293
12	30	9	2022	22.7575	0.0	0.5565
13	30	9	2022	22.8725	0.0	0.4926
14	30	9	2022	24.1525	0.0	0.5114
15	30	9	2022	24.2675	0.0	0.4635
16	30	9	2022	24.3875	0.0	0.4353
17	30	9	2022	23.505	0.0	0.2674
18	30	9	2022	22.32	0.0	0.0523
19	30	9	2022	21.005	0.0	0.0
20	30	9	2022	18.595	0.0	0.0
21	30	9	2022	16.965	0.0	0.0
22	30	9	2022	15.645	0.0	0.0
23	30	9	2022	14.5675	0.0	0.0
0	1	10	2022	13.645	0.0	0.0
1	1	10	2022	13.015	0.0	0.0
2	1	10	2022	12.8325	0.0	0.0
3	1	10	2022	12.555	0.0	0.0
4	1	10	2022	12.16	0.0	0.0
5	1	10	2022	11.085	0.0	0.0
6	1	10	2022	11.1175	0.0	0.0
7	1	10	2022	12.4	0.0	0.056
8	1	10	2022	16.65	0.0	0.2024
9	1	10	2022	20.62	0.0	0.4193
10	1	10	2022	23.6525	0.0	0.6503
11	1	10	2022	25.45	0.0	0.8519
12	1	10	2022	26.2575	0.0	0.9209
13	1	10	2022	27.6075	0.0	0.9179
14	1	10	2022	28.51	0.0	0.8516
15	1	10	2022	28.79	0.0	0.7424
16	1	10	2022	28.72	0.0	0.607
17	1	10	2022	27.835	0.0	0.4047
18	1	10	2022	25.22	0.0	0.0707
19	1	10	2022	21.7	0.0	0.0
20	1	10	2022	20.8675	0.0	0.0147
21	1	10	2022	20.005	0.0	0.0343
22	1	10	2022	19.1475	0.0	0.0048
23	1	10	2022	19.295	0.0	0.0416
0	2	10	2022	18.0725	0.0	0.0112
1	2	10	2022	15.67	0.0	0.0
2	2	10	2022	13.5825	0.0	0.0
3	2	10	2022	12.47	0.0	0.0
4	2	10	2022	12.3025	0.0	0.0
5	2	10	2022	11.97	0.0	0.0
6	2	10	2022	13.065	0.0	0.0
7	2	10	2022	14.0125	0.0	0.0672
8	2	10	2022	17.5975	0.0	0.2603
9	2	10	2022	20.445	0.0	0.4833
10	2	10	2022	22.625	0.0	0.6556
11	2	10	2022	24.3525	0.0	0.7641
12	2	10	2022	25.605	0.0	0.815
13	2	10	2022	26.895	0.0	0.8773
14	2	10	2022	27.7075	0.0	0.8279
15	2	10	2022	28.0375	0.0	0.7163
16	2	10	2022	27.45	0.0	0.5679
17	2	10	2022	26.4825	0.0	0.3602
18	2	10	2022	24.1825	0.0	0.0809
19	2	10	2022	22.2275	0.0	0.0181
20	2	10	2022	20.1875	0.0	0.0
21	2	10	2022	17.6525	0.0	0.0
22	2	10	2022	16.8175	0.0	0.0
23	2	10	2022	16.1525	0.0	0.0
0	3	10	2022	14.51	0.0	0.0
1	3	10	2022	14.9325	0.0	0.0
2	3	10	2022	14.9975	0.0	0.0
3	3	10	2022	14.17	0.0	0.0
4	3	10	2022	13.9975	0.0	0.0
5	3	10	2022	13.75	0.0	0.0
6	3	10	2022	12.8925	0.0	0.0
7	3	10	2022	13.7375	0.0	0.0568
8	3	10	2022	16.99	0.0	0.2222
9	3	10	2022	19.245	0.0	0.4108
10	3	10	2022	20.97	0.0	0.5508
11	3	10	2022	22.475	0.0	0.655
12	3	10	2022	23.6475	0.0	0.7294
13	3	10	2022	24.325	0.0	0.7778
14	3	10	2022	24.815	0.0	0.7251
15	3	10	2022	24.67	0.0	0.6384
16	3	10	2022	23.98	0.0	0.5128
17	3	10	2022	22.39	0.0	0.3031
18	3	10	2022	19.8675	0.0	0.0578
19	3	10	2022	17.8975	0.0	0.0207
20	3	10	2022	16.385	0.0	0.0
21	3	10	2022	14.5775	0.0	0.0
22	3	10	2022	12.9475	0.0	0.0
23	3	10	2022	12.4425	0.0	0.0
0	4	10	2022	11.77	0.0	0.0
1	4	10	2022	11.0875	0.0	0.0
2	4	10	2022	10.8925	0.0	0.0
3	4	10	2022	10.47	0.0	0.0
4	4	10	2022	10.34	0.0	0.0
5	4	10	2022	10.06	0.0	0.0
6	4	10	2022	9.675	0.0	0.0
7	4	10	2022	10.595	0.0	0.0538
8	4	10	2022	14.0625	0.0	0.1686
9	4	10	2022	17.6875	0.0	0.3613
10	4	10	2022	20.155	0.0	0.5408
11	4	10	2022	21.8175	0.0	0.6431
12	4	10	2022	23.22	0.0	0.6947
13	4	10	2022	24.62	0.0	0.6979
14	4	10	2022	25.58	0.0	0.6515
15	4	10	2022	25.9425	0.0	0.6105
16	4	10	2022	25.1675	0.0	0.3672
17	4	10	2022	24.4225	0.0	0.1348
18	4	10	2022	21.9425	0.0	0.0
19	4	10	2022	18.2175	0.0	0.0
20	4	10	2022	16.0125	0.0	0.0
21	4	10	2022	14.3775	0.0	0.0
22	4	10	2022	13.1175	0.0	0.0
23	4	10	2022	12.4075	0.0	0.0
0	5	10	2022	12.1625	0.0	0.0
1	5	10	2022	10.9925	0.0	0.0
2	5	10	2022	10.395	0.0	0.0
3	5	10	2022	9.905	0.0	0.0
4	5	10	2022	9.64	0.0	0.0
5	5	10	2022	9.26	0.0	0.0
6	5	10	2022	9.375	0.0	0.0
7	5	10	2022	9.81	0.0	0.0391
8	5	10	2022	13.995	0.0	0.1554
9	5	10	2022	18.625	0.0	0.2461
10	5	10	2022	22.12	0.0	0.5003
11	5	10	2022	24.5975	0.0	0.6522
12	5	10	2022	25.715	0.0	0.751
13	5	10	2022	26.665	0.0	0.8246
14	5	10	2022	27.015	0.0	0.7508
15	5	10	2022	27.46	0.0	0.6218
16	5	10	2022	27.38	0.0	0.5283
17	5	10	2022	26.545	0.0	0.2727
18	5	10	2022	24.1025	0.0	0.0176
19	5	10	2022	19.2175	0.0	0.0
20	5	10	2022	17.2925	0.0	0.0
21	5	10	2022	15.34	0.0	0.0
22	5	10	2022	14.475	0.0	0.0
23	5	10	2022	13.5	0.0	0.0
0	6	10	2022	12.4875	0.0	0.0
1	6	10	2022	10.75	0.0	0.0
2	6	10	2022	10.065	0.0	0.0
3	6	10	2022	9.49	0.0	0.0
4	6	10	2022	9.2425	0.0	0.0
5	6	10	2022	8.39	0.0	0.0
6	6	10	2022	8.34	0.0	0.0
7	6	10	2022	9.1275	0.0	0.0549
8	6	10	2022	14.1675	0.0	0.1825
9	6	10	2022	19.495	0.0	0.3496
10	6	10	2022	23.6975	0.0	0.532
11	6	10	2022	26.0225	0.0	0.6861
12	6	10	2022	27.2275	0.0	0.8177
13	6	10	2022	28.05	0.0	0.8338
14	6	10	2022	28.8025	0.0	0.743
15	6	10	2022	29.4275	0.0	0.6263
16	6	10	2022	29.2725	0.0	0.4937
17	6	10	2022	28.4575	0.0	0.2388
18	6	10	2022	24.37	0.0	0.0
19	6	10	2022	18.5175	0.0	0.0
20	6	10	2022	16.8525	0.0	0.0
21	6	10	2022	15.2425	0.0	0.0
22	6	10	2022	13.455	0.0	0.0
23	6	10	2022	12.0175	0.0	0.0
0	7	10	2022	11.2825	0.0	0.0
1	7	10	2022	11.1175	0.0	0.0
2	7	10	2022	10.1525	0.0	0.0
3	7	10	2022	9.56	0.0	0.0
4	7	10	2022	8.93	0.0	0.0
5	7	10	2022	8.555	0.0	0.0
6	7	10	2022	8.375	0.0	0.0
7	7	10	2022	9.2425	0.0	0.0532
8	7	10	2022	14.5925	0.0	0.1792
9	7	10	2022	19.915	0.0	0.3551
10	7	10	2022	24.345	0.0	0.5279
11	7	10	2022	27.275	0.0	0.6576
12	7	10	2022	28.61	0.0	0.7783
13	7	10	2022	29.4075	0.0	0.7861
14	7	10	2022	29.985	0.0	0.7201
15	7	10	2022	30.4375	0.0	0.5886
16	7	10	2022	30.2925	0.0	0.4086
17	7	10	2022	29.7825	0.0	0.122
18	7	10	2022	25.035	0.0	0.0
19	7	10	2022	19.6975	0.0	0.0
20	7	10	2022	17.38	0.0	0.0
21	7	10	2022	16.14	0.0	0.0
22	7	10	2022	15.4725	0.0	0.0
23	7	10	2022	14.5875	0.0	0.0
0	8	10	2022	14.545	0.0	0.0
1	8	10	2022	13.81	0.0	0.0
2	8	10	2022	13.665	0.0	0.0
3	8	10	2022	13.055	0.0	0.0
4	8	10	2022	12.855	0.0	0.0
5	8	10	2022	12.275	0.0	0.0
6	8	10	2022	12.0125	0.0	0.0
7	8	10	2022	12.975	0.0	0.0526
8	8	10	2022	18.08	0.0	0.2077
9	8	10	2022	22.2625	0.0	0.4544
10	8	10	2022	25.405	0.0	0.6878
11	8	10	2022	26.4625	0.0	0.7494
12	8	10	2022	27.9575	0.0	0.8487
13	8	10	2022	28.3675	0.0	0.7443
14	8	10	2022	29.0375	0.0	0.7446
15	8	10	2022	29.3225	0.0	0.6944
16	8	10	2022	29.0525	0.0	0.5821
17	8	10	2022	27.9775	0.0	0.3423
18	8	10	2022	24.195	0.0	0.0162
19	8	10	2022	21.695	0.0	0.0368
20	8	10	2022	21.715	0.0	0.0364
21	8	10	2022	20.76	0.0	0.0506
22	8	10	2022	19.69	0.0	0.0609
23	8	10	2022	18.19	0.0	0.0458
0	9	10	2022	16.6325	0.0	0.0
1	9	10	2022	15.4675	0.0	0.0
2	9	10	2022	14.3225	0.0	0.0
3	9	10	2022	13.18	0.0	0.0017
4	9	10	2022	12.67	0.0	0.0
5	9	10	2022	11.3825	0.0	0.0
6	9	10	2022	9.1975	0.0	0.0
7	9	10	2022	9.3025	0.0	0.0519
8	9	10	2022	13.8325	0.0	0.231
9	9	10	2022	17.8825	0.0	0.4042
10	9	10	2022	21.46	0.0	0.6108
11	9	10	2022	23.715	0.0	0.731
12	9	10	2022	25.9075	0.0	0.8758
13	9	10	2022	26.8475	0.0	0.8957
14	9	10	2022	27.53	0.0	0.7912
15	9	10	2022	27.9225	0.0	0.7471
16	9	10	2022	26.865	0.0	0.5834
17	9	10	2022	25.3525	0.0	0.3427
18	9	10	2022	22.9525	0.0	0.066
19	9	10	2022	19.4275	0.0	0.0
20	9	10	2022	16.3075	0.0	0.0
21	9	10	2022	12.8625	0.0	0.0
22	9	10	2022	11.3625	0.0	0.0
23	9	10	2022	10.0725	0.0	0.0
0	10	10	2022	9.3825	0.0	0.0
1	10	10	2022	8.8875	0.0	0.0
2	10	10	2022	8.41	0.0	0.0
3	10	10	2022	8.645	0.0	0.0
4	10	10	2022	8.8025	0.0	0.0
5	10	10	2022	9.4775	0.0	0.0
6	10	10	2022	7.8522	0.0	0.0
7	10	10	2022	8.3495	0.0	0.041
8	10	10	2022	13.2275	0.0	0.1776
9	10	10	2022	17.465	0.0	0.3454
10	10	10	2022	21.1875	0.0	0.5008
11	10	10	2022	23.42	0.0	0.6154
12	10	10	2022	24.8925	0.0	0.6889
13	10	10	2022	26.005	0.0	0.6877
14	10	10	2022	26.7425	0.0	0.6728
15	10	10	2022	27.365	0.0	0.5652
16	10	10	2022	27.4225	0.0	0.4263
17	10	10	2022	26.4975	0.0	0.2292
18	10	10	2022	23.15	0.0	0.0296
19	10	10	2022	19.4075	0.0	0.0
20	10	10	2022	17.4925	0.0	0.0
21	10	10	2022	16.665	0.0	0.0
22	10	10	2022	16.02	0.0	0.0
23	10	10	2022	16.115	0.0	0.0
0	11	10	2022	15.48	0.0	0.0
1	11	10	2022	14.8225	0.0	0.0
2	11	10	2022	14.28	0.0	0.0
3	11	10	2022	13.4275	0.0	0.0
4	11	10	2022	13.7475	0.0	0.0
5	11	10	2022	13.95	0.0	0.0
6	11	10	2022	13.385	0.0	0.0
7	11	10	2022	14.2325	0.0	0.0347
8	11	10	2022	17.7575	0.0	0.1717
9	11	10	2022	20.2975	0.0	0.2598
10	11	10	2022	23.075	0.0	0.4737
11	11	10	2022	25.0525	0.0	0.5574
12	11	10	2022	26.625	0.0	0.6543
13	11	10	2022	27.73	0.0	0.6462
14	11	10	2022	28.78	0.0	0.6212
15	11	10	2022	29.66	0.0	0.5358
16	11	10	2022	29.805	0.0	0.3486
17	11	10	2022	28.6475	0.0	0.1684
18	11	10	2022	25.3375	0.0	0.0
19	11	10	2022	21.675	0.0	0.0
20	11	10	2022	19.2325	0.0	0.0
21	11	10	2022	18.7175	0.0	0.0
22	11	10	2022	18.295	0.0	0.0
23	11	10	2022	18.56	0.0	0.0
0	12	10	2022	20.29	0.0	0.0
1	12	10	2022	20.6325	0.0	0.0
2	12	10	2022	20.665	0.0	0.0
3	12	10	2022	20.8775	0.0	0.0
4	12	10	2022	20.4775	0.0	0.0
5	12	10	2022	19.97	0.0	0.0
6	12	10	2022	20.19	0.0	0.0
7	12	10	2022	20.6875	0.0	0.0277
8	12	10	2022	21.8725	0.0	0.0949
9	12	10	2022	23.34	0.0	0.1957
10	12	10	2022	24.3	0.0	0.2428
11	12	10	2022	25.55	0.0	0.391
12	12	10	2022	26.535	0.0	0.3315
13	12	10	2022	27.6175	0.0	0.3805
14	12	10	2022	27.725	0.0	0.2961
15	12	10	2022	27.35	0.0	0.125
16	12	10	2022	27.2225	0.0	0.0949
17	12	10	2022	25.6975	0.0	0.0
18	12	10	2022	23.21	4.318	0.0
19	12	10	2022	21.7725	7.62	0.0
20	12	10	2022	19.8075	32.516	0.0
21	12	10	2022	19.2525	10.922	0.0
22	12	10	2022	19.2275	1.016	0.0
23	12	10	2022	19.375	0.0	0.0
0	13	10	2022	19.355	0.0	0.0
1	13	10	2022	18.6225	0.0	0.0
2	13	10	2022	18.135	0.0	0.0
3	13	10	2022	18.1775	0.0	0.0
4	13	10	2022	18.795	0.0	0.0
5	13	10	2022	18.7325	0.0	0.0
6	13	10	2022	18.8425	0.0	0.0
7	13	10	2022	18.6675	9.652	0.0117
8	13	10	2022	18.875	0.0	0.1011
9	13	10	2022	19.8025	0.0	0.1824
10	13	10	2022	21.9925	0.0	0.4219
11	13	10	2022	23.8175	0.0	0.5209
12	13	10	2022	25.4375	0.0	0.647
13	13	10	2022	26.85	0.0	0.6782
14	13	10	2022	27.9025	0.0	0.5892
15	13	10	2022	28.0375	0.0	0.5206
16	13	10	2022	27.74	0.0	0.3698
17	13	10	2022	26.1875	0.0	0.0817
18	13	10	2022	23.6	0.0	0.0
19	13	10	2022	20.3825	0.0	0.0
20	13	10	2022	18.69	0.0	0.0
21	13	10	2022	18.0275	0.0	0.0
22	13	10	2022	17.065	0.0	0.0
23	13	10	2022	16.265	0.0	0.0
0	14	10	2022	15.81	0.0	0.0
1	14	10	2022	15.4275	0.0	0.0
2	14	10	2022	16.1075	0.0	0.0
3	14	10	2022	16.4875	0.0	0.0
4	14	10	2022	15.51	0.0	0.0
5	14	10	2022	14.345	0.0	0.0
6	14	10	2022	13.0825	0.0	0.0
7	14	10	2022	12.26	0.0	0.0384
8	14	10	2022	15.615	0.0	0.1867
9	14	10	2022	18.1125	0.0	0.3855
10	14	10	2022	20.61	0.0	0.5724
11	14	10	2022	22.2725	0.0	0.6966
12	14	10	2022	23.6825	0.0	0.7339
13	14	10	2022	24.6675	0.0	0.6664
14	14	10	2022	25.615	0.0	0.5643
15	14	10	2022	26.385	0.0	0.4503
16	14	10	2022	26.715	0.0	0.2004
17	14	10	2022	26.1	0.0	0.0197
18	14	10	2022	20.975	0.0	0.0
19	14	10	2022	17.4475	0.0	0.0
20	14	10	2022	15.21	0.0	0.0
21	14	10	2022	14.1275	0.0	0.0
22	14	10	2022	12.825	0.0	0.0
23	14	10	2022	12.2275	0.0	0.0
0	15	10	2022	12.0625	0.0	0.0
1	15	10	2022	11.1125	0.0	0.0
2	15	10	2022	10.5625	0.0	0.0
3	15	10	2022	10.475	0.0	0.0
4	15	10	2022	10.1425	0.0	0.0
5	15	10	2022	10.0725	0.0	0.0
6	15	10	2022	9.665	0.0	0.0
7	15	10	2022	10.28	0.0	0.0407
8	15	10	2022	13.8925	0.0	0.1614
9	15	10	2022	18.81	0.0	0.2981
10	15	10	2022	22.8	0.0	0.4672
11	15	10	2022	25.47	0.0	0.6079
12	15	10	2022	26.7175	0.0	0.6822
13	15	10	2022	27.67	0.0	0.6516
14	15	10	2022	28.4425	0.0	0.5809
15	15	10	2022	28.805	0.0	0.4467
16	15	10	2022	29.385	0.0	0.2507
17	15	10	2022	28.1575	0.0	0.066
18	15	10	2022	22.4975	0.0	0.0
19	15	10	2022	18.45	0.0	0.0
20	15	10	2022	16.3	0.0	0.0
21	15	10	2022	15.3575	0.0	0.0
22	15	10	2022	14.1275	0.0	0.0
23	15	10	2022	13.0625	0.0	0.0
0	16	10	2022	12.5075	0.0	0.0
1	16	10	2022	12.25	0.0	0.0
2	16	10	2022	12.0425	0.0	0.0
3	16	10	2022	11.7725	0.0	0.0
4	16	10	2022	11.8725	0.0	0.0
5	16	10	2022	11.54	0.0	0.0
6	16	10	2022	11.245	0.0	0.0
7	16	10	2022	11.4775	0.0	0.0432
8	16	10	2022	15.9675	0.0	0.1684
9	16	10	2022	20.6575	0.0	0.3049
10	16	10	2022	24.04	0.0	0.4582
11	16	10	2022	26.505	0.0	0.5997
12	16	10	2022	27.71	0.0	0.5863
13	16	10	2022	28.345	0.0	0.5305
14	16	10	2022	29.0125	0.0	0.5716
15	16	10	2022	29.33	0.0	0.4341
16	16	10	2022	29.885	0.0	0.2512
17	16	10	2022	29.1175	0.0	0.0262
18	16	10	2022	24.03	0.0	0.0
19	16	10	2022	19.9	0.0	0.0
20	16	10	2022	18.625	0.0	0.0
21	16	10	2022	18.455	0.0	0.0
22	16	10	2022	18.2025	0.0	0.0
23	16	10	2022	18.18	0.0	0.0
0	17	10	2022	18.5025	0.0	0.0
1	17	10	2022	17.66	0.0	0.0
2	17	10	2022	17.1025	0.0	0.0
3	17	10	2022	18.3975	0.0	0.0
4	17	10	2022	18.8625	0.0	0.0
5	17	10	2022	19.55	0.0	0.0
6	17	10	2022	20.0075	0.0	0.0
7	17	10	2022	20.005	0.0	0.011
8	17	10	2022	20.3575	0.0	0.0487
9	17	10	2022	21.3875	0.0	0.1933
10	17	10	2022	23.1875	0.0	0.2678
11	17	10	2022	22.4475	1.016	0.1752
12	17	10	2022	24.0475	0.0	0.4331
13	17	10	2022	25.595	0.0	0.4015
14	17	10	2022	26.1175	0.254	0.386
15	17	10	2022	26.69	0.0	0.3839
16	17	10	2022	25.8275	0.508	0.1984
17	17	10	2022	22.425	0.0	0.0
18	17	10	2022	22.6575	0.0	0.0
19	17	10	2022	21.79	0.0	0.0
20	17	10	2022	21.2525	0.0	0.0
21	17	10	2022	20.4825	0.0	0.0
22	17	10	2022	19.9325	0.0	0.0014
23	17	10	2022	19.0225	0.0	0.007
0	18	10	2022	17.9725	0.0	0.0312
1	18	10	2022	16.48	0.0	0.0354
2	18	10	2022	14.8675	0.0	0.028
3	18	10	2022	13.565	0.0	0.025
4	18	10	2022	12.345	0.0	0.0195
5	18	10	2022	11.5175	0.0	0.0195
6	18	10	2022	10.08	0.0	0.0047
7	18	10	2022	9.7625	0.0	0.11
8	18	10	2022	10.9175	0.0	0.2488
9	18	10	2022	11.77	0.0	0.3873
10	18	10	2022	12.7875	0.0	0.4792
11	18	10	2022	13.8	0.0	0.5593
12	18	10	2022	14.9075	0.0	0.6102
13	18	10	2022	15.79	0.0	0.6307
14	18	10	2022	16.42	0.0	0.6415
15	18	10	2022	16.55	0.0	0.5872
16	18	10	2022	16.07	0.0	0.4838
17	18	10	2022	14.525	0.0	0.1165
18	18	10	2022	12.5875	0.0	0.0759
19	18	10	2022	11.215	0.0	0.0634
20	18	10	2022	9.93	0.0	0.0443
21	18	10	2022	8.7375	0.0	0.0334
22	18	10	2022	8.2325	0.0	0.0347
23	18	10	2022	7.5065	0.0	0.0281
0	19	10	2022	6.9188	0.0	0.0293
1	19	10	2022	6.621	0.0	0.0274
2	19	10	2022	5.4658	0.0	0.0065
3	19	10	2022	4.6555	0.0	0.0
4	19	10	2022	3.432	0.0	0.0
5	19	10	2022	2.2772	0.0	0.0
6	19	10	2022	2.5498	0.0	0.0
7	19	10	2022	3.3412	0.0	0.0528
8	19	10	2022	6.4078	0.0	0.1696
9	19	10	2022	9.4625	0.0	0.3169
10	19	10	2022	11.4275	0.0	0.4414
11	19	10	2022	13.175	0.0	0.5264
12	19	10	2022	14.5975	0.0	0.6112
13	19	10	2022	15.7125	0.0	0.6252
14	19	10	2022	16.75	0.0	0.6016
15	19	10	2022	17.265	0.0	0.5031
16	19	10	2022	17.26	0.0	0.3893
17	19	10	2022	16.215	0.0	0.2247
18	19	10	2022	13.0275	0.0	0.0
19	19	10	2022	8.8275	0.0	0.0
20	19	10	2022	7.3702	0.0	0.0
21	19	10	2022	6.0022	0.0	0.0
22	19	10	2022	4.9442	0.0	0.0
23	19	10	2022	4.4908	0.0	0.0
0	20	10	2022	4.643	0.0	0.0
1	20	10	2022	3.0885	0.0	0.0
2	20	10	2022	2.291	0.0	0.0
3	20	10	2022	1.6098	0.0	0.0
4	20	10	2022	1.378	0.0	0.0
5	20	10	2022	0.808	0.0	0.0
6	20	10	2022	0.5528	0.0	0.0
7	20	10	2022	0.9225	0.0	0.0315
8	20	10	2022	5.8988	0.0	0.1298
9	20	10	2022	10.55	0.0	0.267
10	20	10	2022	14.6125	0.0	0.3992
11	20	10	2022	16.44	0.0	0.5352
12	20	10	2022	17.2075	0.0	0.5891
13	20	10	2022	17.7125	0.0	0.6167
14	20	10	2022	18.7425	0.0	0.5448
15	20	10	2022	18.9925	0.0	0.4555
16	20	10	2022	18.9575	0.0	0.3467
17	20	10	2022	18.2025	0.0	0.094
18	20	10	2022	13.2325	0.0	0.0
19	20	10	2022	9.82	0.0	0.0
20	20	10	2022	8.2348	0.0	0.0
21	20	10	2022	6.8345	0.0	0.0
22	20	10	2022	5.669	0.0	0.0
23	20	10	2022	5.176	0.0	0.0
0	21	10	2022	4.428	0.0	0.0
1	21	10	2022	4.411	0.0	0.0
2	21	10	2022	3.7288	0.0	0.0
3	21	10	2022	2.9518	0.0	0.0
4	21	10	2022	2.82	0.0	0.0
5	21	10	2022	2.8915	0.0	0.0
6	21	10	2022	2.6148	0.0	0.0
7	21	10	2022	2.8355	0.0	0.0301
8	21	10	2022	7.767	0.0	0.1311
9	21	10	2022	12.095	0.0	0.2703
10	21	10	2022	15.68	0.0	0.4135
11	21	10	2022	18.205	0.0	0.5443
12	21	10	2022	19.5325	0.0	0.5787
13	21	10	2022	20.415	0.0	0.5823
14	21	10	2022	21.1225	0.0	0.5735
15	21	10	2022	21.485	0.0	0.4346
16	21	10	2022	21.5675	0.0	0.3279
17	21	10	2022	20.6125	0.0	0.0623
18	21	10	2022	16.23	0.0	0.0
19	21	10	2022	12.02	0.0	0.0
20	21	10	2022	10.5075	0.0	0.0
21	21	10	2022	8.8825	0.0	0.0
22	21	10	2022	7.6552	0.0	0.0
23	21	10	2022	6.8432	0.0	0.0
0	22	10	2022	6.4832	0.0	0.0
1	22	10	2022	5.7502	0.0	0.0
2	22	10	2022	5.3948	0.0	0.0
3	22	10	2022	5.0905	0.0	0.0
4	22	10	2022	4.898	0.0	0.0
5	22	10	2022	4.8808	0.0	0.0
6	22	10	2022	4.1888	0.0	0.0
7	22	10	2022	4.7435	0.0	0.0307
8	22	10	2022	8.6905	0.0	0.1435
9	22	10	2022	13.515	0.0	0.2861
10	22	10	2022	18.145	0.0	0.496
11	22	10	2022	21.0525	0.0	0.6821
12	22	10	2022	22.3125	0.0	0.7111
13	22	10	2022	23.12	0.0	0.6807
14	22	10	2022	23.7625	0.0	0.6165
15	22	10	2022	24.3525	0.0	0.4858
16	22	10	2022	24.245	0.0	0.3578
17	22	10	2022	23.08	0.0	0.0439
18	22	10	2022	18.14	0.0	0.0
19	22	10	2022	14.8725	0.0	0.0
20	22	10	2022	11.7725	0.0	0.0
21	22	10	2022	10.2275	0.0	0.0
22	22	10	2022	9.385	0.0	0.0
23	22	10	2022	8.6375	0.0	0.0
0	23	10	2022	7.9435	0.0	0.0
1	23	10	2022	7.3995	0.0	0.0
2	23	10	2022	6.4515	0.0	0.0
3	23	10	2022	5.8855	0.0	0.0
4	23	10	2022	5.4385	0.0	0.0
5	23	10	2022	5.2592	0.0	0.0
6	23	10	2022	5.2898	0.0	0.0
7	23	10	2022	6.0128	0.0	0.03
8	23	10	2022	9.6625	0.0	0.1465
9	23	10	2022	13.8925	0.0	0.2896
10	23	10	2022	19.0925	0.0	0.4099
11	23	10	2022	21.805	0.0	0.589
12	23	10	2022	23.07	0.0	0.6301
13	23	10	2022	23.96	0.0	0.6443
14	23	10	2022	24.8775	0.0	0.5681
15	23	10	2022	25.4125	0.0	0.4933
16	23	10	2022	25.64	0.0	0.3012
17	23	10	2022	24.9125	0.0	0.0094
18	23	10	2022	19.71	0.0	0.0
19	23	10	2022	16.0475	0.0	0.0
20	23	10	2022	14.255	0.0	0.0
